Customer ID,Age,Age Group,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1933,42,36-45,Male,Hoodie,Clothing,$36.00 ,Maryland,White,Spring,5,No,Free Shipping,No,No,47,Credit Card,Every 3 Months
1934,48,46-55,Male,Sandals,Footwear,$67.00 ,Montana,Violet,Summer,4.1,No,Next Day Air,No,No,28,Venmo,Annually
1935,34,26-35,Male,Jacket,Outerwear,$43.00 ,Michigan,Gold,Winter,2.7,No,Free Shipping,No,No,23,Bank Transfer,Annually
1936,19,18-25,Male,Blouse,Clothing,$68.00 ,North Carolina,Violet,Spring,4.8,No,Free Shipping,No,No,45,Cash,Fortnightly
1937,70,65+,Male,Jewelry,Accessories,$60.00 ,Minnesota,Teal,Summer,4.3,No,2-Day Shipping,No,No,44,PayPal,Every 3 Months
1938,43,36-45,Male,Socks,Clothing,$53.00 ,Delaware,Olive,Summer,4.5,No,2-Day Shipping,No,No,11,Bank Transfer,Monthly
1939,46,46-55,Male,Jeans,Clothing,$23.00 ,Kentucky,Blue,Spring,3.8,No,Standard,No,No,39,Debit Card,Bi-Weekly
1940,66,65+,Male,Gloves,Accessories,$57.00 ,Ohio,Magenta,Winter,3.7,No,Store Pickup,No,No,20,PayPal,Every 3 Months
1941,50,46-55,Male,Hat,Accessories,$89.00 ,Alaska,Gray,Fall,3.9,No,2-Day Shipping,No,No,48,PayPal,Fortnightly
1942,55,46-55,Male,Shoes,Footwear,$99.00 ,Vermont,Peach,Winter,3.3,No,Standard,No,No,46,Credit Card,Quarterly
1943,63,56-65,Male,Pants,Clothing,$28.00 ,Alabama,Cyan,Fall,3.4,No,Express,No,No,22,PayPal,Monthly
1944,32,26-35,Male,Socks,Clothing,$53.00 ,Wisconsin,Violet,Summer,3.8,No,Next Day Air,No,No,45,Cash,Annually
1945,30,26-35,Male,Hoodie,Clothing,$45.00 ,Arkansas,Gold,Winter,2.7,No,Free Shipping,No,No,49,Cash,Every 3 Months
1946,35,26-35,Male,Hoodie,Clothing,$38.00 ,Georgia,Gold,Winter,2.9,No,2-Day Shipping,No,No,9,Credit Card,Every 3 Months
1947,59,56-65,Male,Pants,Clothing,$49.00 ,Louisiana,White,Summer,4.5,No,Standard,No,No,41,Credit Card,Quarterly
1948,59,56-65,Male,Shirt,Clothing,$32.00 ,New York,Gray,Summer,2.6,No,Store Pickup,No,No,2,PayPal,Monthly
1949,54,46-55,Male,T-shirt,Clothing,$37.00 ,Connecticut,Brown,Winter,3.1,No,Next Day Air,No,No,39,PayPal,Bi-Weekly
1950,63,56-65,Male,Dress,Clothing,$80.00 ,Nebraska,Gray,Winter,4.7,No,Store Pickup,No,No,12,PayPal,Quarterly
1951,43,36-45,Male,Backpack,Accessories,$78.00 ,Arkansas,Blue,Summer,4.6,No,Free Shipping,No,No,26,PayPal,Every 3 Months
1952,33,26-35,Male,Gloves,Accessories,$53.00 ,Connecticut,Gold,Summer,2.7,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
1953,57,56-65,Male,Shoes,Footwear,$82.00 ,Maryland,Yellow,Summer,4.6,No,2-Day Shipping,No,No,50,Cash,Bi-Weekly
1954,25,18-25,Male,Skirt,Clothing,$33.00 ,Colorado,Green,Spring,4.8,No,Standard,No,No,3,PayPal,Fortnightly
1955,26,26-35,Male,Gloves,Accessories,$77.00 ,Colorado,Pink,Winter,4.2,No,Free Shipping,No,No,3,Venmo,Quarterly
1956,50,46-55,Male,Hoodie,Clothing,$56.00 ,Maine,Pink,Winter,4.9,No,Express,No,No,37,Cash,Monthly
1957,70,65+,Male,Socks,Clothing,$37.00 ,Oklahoma,Pink,Winter,4.9,No,Express,No,No,20,Credit Card,Fortnightly
1958,68,65+,Male,Gloves,Accessories,$54.00 ,South Carolina,Cyan,Spring,4.5,No,Store Pickup,No,No,26,Cash,Bi-Weekly
1959,39,36-45,Male,Shorts,Clothing,$67.00 ,Nevada,Gray,Winter,2.7,No,Store Pickup,No,No,47,Cash,Quarterly
1960,46,46-55,Male,Shoes,Footwear,$90.00 ,Colorado,White,Fall,3.1,No,Store Pickup,No,No,7,Credit Card,Every 3 Months
1961,57,56-65,Male,Jeans,Clothing,$72.00 ,Massachusetts,Red,Summer,3.3,No,2-Day Shipping,No,No,40,Credit Card,Annually
1962,47,46-55,Male,Boots,Footwear,$59.00 ,Nevada,Black,Summer,2.6,No,Free Shipping,No,No,45,Debit Card,Quarterly
1963,40,36-45,Male,Hat,Accessories,$45.00 ,Iowa,Silver,Fall,4.4,No,Standard,No,No,20,PayPal,Fortnightly
1964,52,46-55,Male,Shorts,Clothing,$30.00 ,Michigan,Pink,Spring,3.9,No,Standard,No,No,11,Credit Card,Weekly
1965,40,36-45,Male,Pants,Clothing,$51.00 ,West Virginia,Cyan,Summer,4.6,No,Express,No,No,50,Debit Card,Monthly
1966,67,65+,Male,Sweater,Clothing,$90.00 ,Indiana,White,Fall,4.9,No,Express,No,No,25,Debit Card,Quarterly
1967,67,65+,Male,Jacket,Outerwear,$95.00 ,Indiana,Purple,Winter,3.7,No,Express,No,No,5,Credit Card,Fortnightly
1968,37,36-45,Male,Dress,Clothing,$81.00 ,Georgia,Yellow,Fall,3.7,No,Standard,No,No,4,Venmo,Annually
1969,67,65+,Male,Shirt,Clothing,$70.00 ,Minnesota,Blue,Spring,4.2,No,Standard,No,No,25,Credit Card,Weekly
1970,64,56-65,Male,Dress,Clothing,$32.00 ,Louisiana,Cyan,Winter,3.5,No,Next Day Air,No,No,11,Bank Transfer,Fortnightly
1971,28,26-35,Male,Belt,Accessories,$94.00 ,Maryland,Indigo,Spring,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly
1972,54,46-55,Male,Hat,Accessories,$29.00 ,Pennsylvania,Indigo,Spring,3.4,No,Next Day Air,No,No,1,Venmo,Monthly
1973,54,46-55,Male,Backpack,Accessories,$31.00 ,Louisiana,Silver,Summer,3.3,No,Express,No,No,48,PayPal,Every 3 Months
1974,24,18-25,Male,Skirt,Clothing,$20.00 ,Maryland,Red,Fall,4.5,No,Standard,No,No,9,Venmo,Every 3 Months
1975,27,26-35,Male,Gloves,Accessories,$44.00 ,Tennessee,Peach,Winter,4.6,No,2-Day Shipping,No,No,2,PayPal,Fortnightly
1976,53,46-55,Male,Jacket,Outerwear,$77.00 ,Illinois,Turquoise,Fall,2.9,No,Express,No,No,4,Cash,Quarterly
1977,32,26-35,Male,Handbag,Accessories,$51.00 ,Wyoming,Pink,Spring,3.2,No,Next Day Air,No,No,43,PayPal,Fortnightly
1978,24,18-25,Male,Sandals,Footwear,$49.00 ,Florida,Teal,Summer,2.6,No,Free Shipping,No,No,32,Bank Transfer,Annually
1979,45,36-45,Male,Sunglasses,Accessories,$78.00 ,Massachusetts,Magenta,Spring,3.8,No,Store Pickup,No,No,1,Cash,Quarterly
1980,49,46-55,Male,Jeans,Clothing,$98.00 ,Tennessee,Blue,Spring,2.8,No,Store Pickup,No,No,38,Debit Card,Fortnightly
1981,51,46-55,Male,Sandals,Footwear,$94.00 ,Iowa,Green,Winter,4.4,No,Store Pickup,No,No,25,PayPal,Fortnightly
1982,69,65+,Male,Shoes,Footwear,$91.00 ,Michigan,Violet,Summer,4.7,No,Express,No,No,42,PayPal,Quarterly
1983,41,36-45,Male,Sunglasses,Accessories,$77.00 ,Kansas,Turquoise,Summer,2.7,No,2-Day Shipping,No,No,32,PayPal,Monthly
1984,59,56-65,Male,Scarf,Accessories,$97.00 ,Georgia,Pink,Summer,2.6,No,Next Day Air,No,No,21,Debit Card,Quarterly
1985,26,26-35,Male,Skirt,Clothing,$58.00 ,West Virginia,Black,Summer,3.4,No,2-Day Shipping,No,No,26,PayPal,Fortnightly
1986,23,18-25,Male,Gloves,Accessories,$97.00 ,Tennessee,Gold,Spring,3.9,No,2-Day Shipping,No,No,6,Credit Card,Fortnightly
1987,62,56-65,Male,Coat,Outerwear,$48.00 ,Arkansas,Green,Summer,3.4,No,2-Day Shipping,No,No,14,Venmo,Quarterly
1988,69,65+,Male,Belt,Accessories,$23.00 ,Vermont,White,Summer,3.4,No,Express,No,No,4,Cash,Quarterly
1989,46,46-55,Male,Pants,Clothing,$79.00 ,Virginia,Gold,Winter,3.9,No,Free Shipping,No,No,26,Bank Transfer,Weekly
1990,35,26-35,Male,Jewelry,Accessories,$42.00 ,Maryland,Charcoal,Spring,4,No,Express,No,No,39,PayPal,Bi-Weekly
1991,32,26-35,Male,Backpack,Accessories,$95.00 ,Connecticut,White,Spring,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
1992,46,46-55,Male,Sneakers,Footwear,$29.00 ,Missouri,Brown,Summer,3.7,No,Next Day Air,No,No,1,Venmo,Every 3 Months
1993,33,26-35,Male,Hoodie,Clothing,$98.00 ,New Jersey,Gold,Winter,4.9,No,2-Day Shipping,No,No,28,Venmo,Monthly
1994,32,26-35,Male,Blouse,Clothing,$96.00 ,Arkansas,Purple,Spring,5,No,Express,No,No,17,Cash,Weekly
1995,33,26-35,Male,Sunglasses,Accessories,$66.00 ,Nevada,Brown,Fall,2.9,No,Next Day Air,No,No,24,Credit Card,Weekly
1996,67,65+,Male,Boots,Footwear,$80.00 ,Missouri,Teal,Spring,3,No,Standard,No,No,29,Debit Card,Quarterly
1997,67,65+,Male,Sneakers,Footwear,$27.00 ,South Dakota,Indigo,Summer,3.3,No,Next Day Air,No,No,18,Cash,Every 3 Months
1998,42,36-45,Male,Backpack,Accessories,$25.00 ,Connecticut,Purple,Fall,4.7,No,Express,No,No,10,Debit Card,Bi-Weekly
1999,20,18-25,Male,Pants,Clothing,$45.00 ,Vermont,Orange,Fall,3.4,No,2-Day Shipping,No,No,19,Cash,Quarterly
2000,39,36-45,Male,Socks,Clothing,$89.00 ,Tennessee,Indigo,Winter,4.6,No,2-Day Shipping,No,No,26,Debit Card,Monthly
2001,26,26-35,Male,Belt,Accessories,$27.00 ,California,Lavender,Winter,3.6,No,2-Day Shipping,No,No,25,Cash,Bi-Weekly
2002,51,46-55,Male,Sunglasses,Accessories,$90.00 ,Wyoming,Purple,Winter,2.6,No,Free Shipping,No,No,2,Debit Card,Fortnightly
2003,31,26-35,Male,Shirt,Clothing,$65.00 ,New York,Red,Summer,2.7,No,Express,No,No,19,PayPal,Every 3 Months
2004,68,65+,Male,Sneakers,Footwear,$72.00 ,Maine,Blue,Spring,3.1,No,Express,No,No,32,Cash,Quarterly
2005,44,36-45,Male,Shoes,Footwear,$70.00 ,Georgia,Blue,Fall,3.2,No,2-Day Shipping,No,No,13,Cash,Bi-Weekly
2006,18,18-25,Male,Sandals,Footwear,$82.00 ,Tennessee,Cyan,Winter,3.4,No,Store Pickup,No,No,30,PayPal,Fortnightly
2007,58,56-65,Male,Scarf,Accessories,$97.00 ,New Mexico,Pink,Fall,4.4,No,Express,No,No,2,Credit Card,Annually
2008,26,26-35,Male,Shirt,Clothing,$25.00 ,Virginia,Silver,Summer,3.2,No,2-Day Shipping,No,No,8,PayPal,Quarterly
2009,57,56-65,Male,Skirt,Clothing,$48.00 ,Florida,Gray,Spring,2.5,No,Free Shipping,No,No,27,PayPal,Every 3 Months
2010,37,36-45,Male,Boots,Footwear,$99.00 ,Alabama,Indigo,Summer,3.8,No,Next Day Air,No,No,26,Venmo,Bi-Weekly
2011,24,18-25,Male,Sweater,Clothing,$21.00 ,Texas,Maroon,Summer,4.4,No,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly
2012,57,56-65,Male,Sandals,Footwear,$94.00 ,West Virginia,Beige,Spring,3.7,No,Express,No,No,4,Bank Transfer,Monthly
2013,48,46-55,Male,Jeans,Clothing,$53.00 ,Nevada,Green,Fall,3.2,No,Store Pickup,No,No,5,Cash,Fortnightly
2014,39,36-45,Male,Backpack,Accessories,$70.00 ,Virginia,Peach,Winter,4.9,No,Standard,No,No,25,Debit Card,Quarterly
2015,51,46-55,Male,Skirt,Clothing,$26.00 ,Wisconsin,Black,Summer,3.9,No,Standard,No,No,47,PayPal,Bi-Weekly
2016,57,56-65,Male,Belt,Accessories,$82.00 ,Virginia,Pink,Summer,4.5,No,Next Day Air,No,No,8,Credit Card,Fortnightly
2017,53,46-55,Male,Shoes,Footwear,$47.00 ,Maine,Violet,Winter,3.4,No,Standard,No,No,20,Debit Card,Fortnightly
2018,70,65+,Male,Socks,Clothing,$32.00 ,Massachusetts,Green,Winter,4.1,No,Next Day Air,No,No,42,Bank Transfer,Every 3 Months
2019,60,56-65,Male,Backpack,Accessories,$97.00 ,Arkansas,Gold,Fall,4.5,No,Store Pickup,No,No,20,Bank Transfer,Weekly
2020,31,26-35,Male,Shirt,Clothing,$68.00 ,Idaho,Red,Winter,4.7,No,Store Pickup,No,No,23,Cash,Fortnightly
2021,41,36-45,Male,Sweater,Clothing,$23.00 ,Pennsylvania,Beige,Winter,4.8,No,Next Day Air,No,No,26,Cash,Quarterly
2022,62,56-65,Male,Handbag,Accessories,$33.00 ,Maine,Green,Winter,4.4,No,Standard,No,No,48,Venmo,Quarterly
2023,59,56-65,Male,Jewelry,Accessories,$38.00 ,Alabama,Black,Winter,4,No,Store Pickup,No,No,16,Cash,Bi-Weekly
2024,46,46-55,Male,Socks,Clothing,$68.00 ,Idaho,Teal,Winter,4.1,No,Store Pickup,No,No,28,Cash,Bi-Weekly
2025,62,56-65,Male,Socks,Clothing,$23.00 ,Arkansas,Silver,Fall,3.7,No,Express,No,No,39,PayPal,Weekly
2026,42,36-45,Male,Shirt,Clothing,$29.00 ,Delaware,Turquoise,Summer,3,No,Express,No,No,43,Debit Card,Fortnightly
2027,37,36-45,Male,Scarf,Accessories,$35.00 ,Maine,Orange,Winter,3.6,No,Express,No,No,45,Bank Transfer,Every 3 Months
2028,50,46-55,Male,Shoes,Footwear,$73.00 ,Nebraska,Gold,Fall,4.8,No,Standard,No,No,50,Credit Card,Every 3 Months
2029,29,26-35,Male,Shoes,Footwear,$84.00 ,Ohio,Purple,Fall,3.7,No,2-Day Shipping,No,No,10,Venmo,Bi-Weekly
2030,25,18-25,Male,Scarf,Accessories,$23.00 ,Montana,Pink,Spring,4.6,No,Next Day Air,No,No,40,PayPal,Quarterly
2031,66,65+,Male,Sunglasses,Accessories,$67.00 ,New Mexico,Green,Summer,2.8,No,Standard,No,No,38,Credit Card,Monthly
2032,21,18-25,Male,Socks,Clothing,$51.00 ,North Carolina,Charcoal,Spring,4,No,Standard,No,No,2,Credit Card,Monthly
2033,46,46-55,Male,Blouse,Clothing,$36.00 ,South Carolina,Maroon,Winter,4.2,No,Next Day Air,No,No,13,Cash,Annually
2034,57,56-65,Male,Jeans,Clothing,$55.00 ,Illinois,Olive,Summer,3.6,No,Express,No,No,33,Venmo,Annually
2035,61,56-65,Male,Shorts,Clothing,$30.00 ,Alabama,Peach,Spring,2.9,No,Store Pickup,No,No,27,PayPal,Monthly
2036,53,46-55,Male,T-shirt,Clothing,$70.00 ,Oklahoma,Yellow,Summer,4.1,No,Express,No,No,43,Bank Transfer,Weekly
2037,37,36-45,Male,Blouse,Clothing,$63.00 ,Minnesota,Lavender,Winter,3.1,No,Next Day Air,No,No,46,Cash,Weekly
2038,39,36-45,Male,Belt,Accessories,$87.00 ,Illinois,Green,Summer,4.3,No,Express,No,No,7,Venmo,Bi-Weekly
2039,53,46-55,Male,Blouse,Clothing,$70.00 ,Arkansas,Orange,Spring,4.4,No,Next Day Air,No,No,35,Credit Card,Fortnightly
2040,35,26-35,Male,T-shirt,Clothing,$51.00 ,Minnesota,Olive,Spring,3.1,No,Next Day Air,No,No,31,Debit Card,Bi-Weekly
2041,69,65+,Male,Jewelry,Accessories,$25.00 ,South Carolina,Gray,Spring,2.9,No,Free Shipping,No,No,42,Venmo,Quarterly
2042,66,65+,Male,Jacket,Outerwear,$32.00 ,New York,Lavender,Winter,3.2,No,Next Day Air,No,No,14,PayPal,Bi-Weekly
2043,19,18-25,Male,Shoes,Footwear,$52.00 ,Alabama,Red,Spring,4,No,2-Day Shipping,No,No,35,Venmo,Monthly
2044,47,46-55,Male,Gloves,Accessories,$33.00 ,New York,Charcoal,Summer,2.7,No,Standard,No,No,49,PayPal,Weekly
2045,49,46-55,Male,Jeans,Clothing,$68.00 ,Missouri,Orange,Spring,3,No,Free Shipping,No,No,17,PayPal,Fortnightly
2046,31,26-35,Male,Jewelry,Accessories,$20.00 ,Georgia,Red,Fall,4.4,No,Express,No,No,26,PayPal,Quarterly
2047,39,36-45,Male,Pants,Clothing,$32.00 ,Oklahoma,Maroon,Winter,2.8,No,Free Shipping,No,No,30,Cash,Every 3 Months
2048,58,56-65,Male,Jewelry,Accessories,$82.00 ,Connecticut,Silver,Summer,3.1,No,Store Pickup,No,No,32,Cash,Annually
2049,45,36-45,Male,Sneakers,Footwear,$64.00 ,Michigan,Pink,Winter,3.9,No,Express,No,No,35,Bank Transfer,Quarterly
2050,68,65+,Male,Boots,Footwear,$24.00 ,Rhode Island,Blue,Fall,2.7,No,Standard,No,No,15,Venmo,Annually
2051,35,26-35,Male,Hat,Accessories,$96.00 ,Mississippi,Teal,Summer,3.4,No,Store Pickup,No,No,10,Debit Card,Annually
2052,65,56-65,Male,T-shirt,Clothing,$94.00 ,Massachusetts,Black,Spring,3.8,No,Free Shipping,No,No,14,Credit Card,Monthly
2053,45,36-45,Male,Backpack,Accessories,$48.00 ,New Hampshire,Gray,Winter,3.7,No,2-Day Shipping,No,No,30,Bank Transfer,Annually
2054,19,18-25,Male,Sunglasses,Accessories,$60.00 ,Wyoming,Purple,Spring,4.5,No,2-Day Shipping,No,No,16,Credit Card,Fortnightly
2055,65,56-65,Male,Sweater,Clothing,$56.00 ,New Jersey,Gold,Spring,2.9,No,Express,No,No,14,PayPal,Annually
2056,28,26-35,Male,Handbag,Accessories,$33.00 ,Texas,Silver,Fall,3.4,No,2-Day Shipping,No,No,28,Bank Transfer,Weekly
2057,55,46-55,Male,Backpack,Accessories,$46.00 ,Minnesota,Blue,Spring,4.4,No,2-Day Shipping,No,No,29,PayPal,Monthly
2058,66,65+,Male,Socks,Clothing,$37.00 ,South Dakota,Yellow,Spring,4.2,No,Standard,No,No,5,PayPal,Every 3 Months
2059,29,26-35,Male,Shirt,Clothing,$98.00 ,Washington,Brown,Winter,3.3,No,Store Pickup,No,No,17,Bank Transfer,Quarterly
2060,56,56-65,Male,Shorts,Clothing,$50.00 ,California,Beige,Spring,3.7,No,Express,No,No,50,PayPal,Weekly
2061,21,18-25,Male,Belt,Accessories,$63.00 ,Wisconsin,Blue,Fall,3.2,No,Next Day Air,No,No,23,Bank Transfer,Quarterly
2062,32,26-35,Male,Sweater,Clothing,$70.00 ,Michigan,Magenta,Summer,2.6,No,Store Pickup,No,No,22,Debit Card,Annually
2063,54,46-55,Male,Coat,Outerwear,$63.00 ,South Carolina,Silver,Fall,2.8,No,Standard,No,No,15,Cash,Quarterly
2064,61,56-65,Male,Shorts,Clothing,$86.00 ,Indiana,Cyan,Fall,2.9,No,Standard,No,No,32,Cash,Monthly
2065,31,26-35,Male,Shoes,Footwear,$99.00 ,Arkansas,Green,Summer,4,No,2-Day Shipping,No,No,5,Bank Transfer,Monthly
2066,27,26-35,Male,Sneakers,Footwear,$40.00 ,Oregon,Blue,Spring,2.9,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly
2067,64,56-65,Male,Sneakers,Footwear,$92.00 ,Illinois,Olive,Fall,4.7,No,Store Pickup,No,No,44,Debit Card,Fortnightly
2068,60,56-65,Male,Pants,Clothing,$21.00 ,Maryland,Beige,Fall,3.1,No,2-Day Shipping,No,No,23,Cash,Fortnightly
2069,70,65+,Male,Jewelry,Accessories,$81.00 ,Vermont,Black,Summer,3.9,No,Store Pickup,No,No,44,Venmo,Monthly
2070,36,36-45,Male,T-shirt,Clothing,$82.00 ,Texas,Indigo,Fall,3.4,No,Free Shipping,No,No,3,Debit Card,Quarterly
2071,56,56-65,Male,Jewelry,Accessories,$88.00 ,Nebraska,Red,Spring,3.1,No,Express,No,No,14,Cash,Monthly
2072,69,65+,Male,Jacket,Outerwear,$100.00 ,South Carolina,Yellow,Fall,4.8,No,Store Pickup,No,No,37,PayPal,Quarterly
2073,39,36-45,Male,Backpack,Accessories,$66.00 ,Massachusetts,Beige,Winter,3.9,No,Next Day Air,No,No,22,Bank Transfer,Weekly
2074,38,36-45,Male,Belt,Accessories,$25.00 ,Texas,Green,Winter,3.5,No,Next Day Air,No,No,2,PayPal,Every 3 Months
2075,36,36-45,Male,Scarf,Accessories,$53.00 ,Florida,White,Summer,3.1,No,Free Shipping,No,No,44,Debit Card,Fortnightly
2076,46,46-55,Male,Sweater,Clothing,$28.00 ,South Carolina,Turquoise,Fall,4.7,No,Express,No,No,49,Debit Card,Monthly
2077,59,56-65,Male,Gloves,Accessories,$23.00 ,Florida,Indigo,Fall,4.6,No,Free Shipping,No,No,22,Debit Card,Bi-Weekly
2078,64,56-65,Male,Scarf,Accessories,$34.00 ,Nebraska,Orange,Fall,3.3,No,Free Shipping,No,No,26,Bank Transfer,Annually
2079,49,46-55,Male,Dress,Clothing,$42.00 ,Hawaii,Blue,Spring,3.2,No,Next Day Air,No,No,40,Debit Card,Weekly
2080,32,26-35,Male,Jeans,Clothing,$24.00 ,Montana,Violet,Summer,3.1,No,Next Day Air,No,No,16,PayPal,Quarterly
2081,29,26-35,Male,Sunglasses,Accessories,$47.00 ,South Dakota,Gray,Fall,3.5,No,Free Shipping,No,No,17,Debit Card,Bi-Weekly
2082,24,18-25,Male,Coat,Outerwear,$78.00 ,Alabama,Cyan,Spring,4.3,No,Standard,No,No,48,Bank Transfer,Bi-Weekly
2083,41,36-45,Male,Jeans,Clothing,$89.00 ,Arkansas,Yellow,Summer,2.9,No,Free Shipping,No,No,28,Venmo,Every 3 Months
2084,41,36-45,Male,Scarf,Accessories,$59.00 ,Mississippi,Orange,Fall,2.7,No,Store Pickup,No,No,26,Credit Card,Fortnightly
2085,32,26-35,Male,Blouse,Clothing,$94.00 ,Vermont,Brown,Summer,4,No,Standard,No,No,43,Bank Transfer,Quarterly
2086,69,65+,Male,Jeans,Clothing,$49.00 ,New York,Teal,Fall,4.6,No,Free Shipping,No,No,38,Debit Card,Weekly
2087,65,56-65,Male,Dress,Clothing,$89.00 ,North Dakota,Beige,Summer,4.7,No,2-Day Shipping,No,No,36,Cash,Every 3 Months
2088,54,46-55,Male,Hat,Accessories,$91.00 ,Wisconsin,Blue,Summer,4.7,No,Standard,No,No,1,Credit Card,Weekly
2089,39,36-45,Male,Sandals,Footwear,$89.00 ,California,Orange,Spring,4,No,Standard,No,No,49,Debit Card,Annually
2090,37,36-45,Male,Jacket,Outerwear,$57.00 ,Maryland,Gold,Spring,3.6,No,Free Shipping,No,No,41,Credit Card,Every 3 Months
2091,51,46-55,Male,Socks,Clothing,$71.00 ,Massachusetts,Teal,Winter,3.4,No,Free Shipping,No,No,21,Debit Card,Monthly
2092,26,26-35,Male,Jeans,Clothing,$97.00 ,Washington,Beige,Fall,3,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
2093,42,36-45,Male,Sandals,Footwear,$45.00 ,Minnesota,Silver,Fall,2.6,No,Next Day Air,No,No,27,Bank Transfer,Weekly
2094,21,18-25,Male,Dress,Clothing,$91.00 ,Washington,Maroon,Spring,4.2,No,Store Pickup,No,No,4,Debit Card,Annually
2095,53,46-55,Male,Socks,Clothing,$25.00 ,South Carolina,Indigo,Spring,3.4,No,Standard,No,No,19,Venmo,Annually
2096,36,36-45,Male,Hoodie,Clothing,$63.00 ,New Mexico,Gray,Fall,4,No,Store Pickup,No,No,1,Bank Transfer,Fortnightly
2097,21,18-25,Male,Dress,Clothing,$52.00 ,North Carolina,Blue,Summer,4.7,No,Free Shipping,No,No,27,Debit Card,Annually
2098,33,26-35,Male,Sneakers,Footwear,$43.00 ,Iowa,Cyan,Winter,3.9,No,Next Day Air,No,No,5,Credit Card,Weekly
2099,49,46-55,Male,T-shirt,Clothing,$28.00 ,Louisiana,White,Summer,3.3,No,2-Day Shipping,No,No,20,Venmo,Quarterly
2100,31,26-35,Male,T-shirt,Clothing,$78.00 ,Oklahoma,Green,Summer,2.9,No,Express,No,No,50,PayPal,Annually
2101,68,65+,Male,Sweater,Clothing,$31.00 ,Michigan,Silver,Spring,4.4,No,Free Shipping,No,No,36,Cash,Fortnightly
2102,49,46-55,Male,Shirt,Clothing,$23.00 ,Oregon,Blue,Winter,3.6,No,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly
2103,23,18-25,Male,Hat,Accessories,$25.00 ,Idaho,Brown,Spring,4.5,No,Store Pickup,No,No,23,Cash,Monthly
2104,30,26-35,Male,Pants,Clothing,$86.00 ,Indiana,Red,Summer,3.7,No,Store Pickup,No,No,21,Venmo,Weekly
2105,53,46-55,Male,Shoes,Footwear,$88.00 ,New Mexico,Gold,Spring,2.8,No,Free Shipping,No,No,47,Venmo,Weekly
2106,65,56-65,Male,Gloves,Accessories,$35.00 ,South Carolina,Silver,Spring,4.5,No,Free Shipping,No,No,38,Venmo,Bi-Weekly
2107,60,56-65,Male,Jewelry,Accessories,$34.00 ,Vermont,Gray,Fall,4.4,No,Standard,No,No,40,Credit Card,Every 3 Months
2108,46,46-55,Male,Pants,Clothing,$75.00 ,Delaware,Black,Winter,3.3,No,Standard,No,No,35,PayPal,Quarterly
2109,54,46-55,Male,Hoodie,Clothing,$46.00 ,North Dakota,Beige,Winter,4.2,No,Express,No,No,4,Credit Card,Quarterly
2110,59,56-65,Male,Jewelry,Accessories,$31.00 ,California,Peach,Fall,2.7,No,Free Shipping,No,No,28,Venmo,Every 3 Months
2111,52,46-55,Male,Socks,Clothing,$93.00 ,Montana,Cyan,Spring,3.9,No,Store Pickup,No,No,36,Debit Card,Every 3 Months
2112,41,36-45,Male,Sunglasses,Accessories,$85.00 ,Missouri,Pink,Spring,2.6,No,Free Shipping,No,No,15,Bank Transfer,Annually
2113,43,36-45,Male,Belt,Accessories,$68.00 ,Tennessee,Lavender,Fall,4.5,No,2-Day Shipping,No,No,7,Cash,Fortnightly
2114,63,56-65,Male,Dress,Clothing,$40.00 ,Virginia,Brown,Spring,2.7,No,Store Pickup,No,No,29,PayPal,Every 3 Months
2115,37,36-45,Male,Shirt,Clothing,$51.00 ,Vermont,Magenta,Winter,2.9,No,Standard,No,No,12,Debit Card,Annually
2116,44,36-45,Male,Scarf,Accessories,$85.00 ,Rhode Island,Violet,Winter,3.4,No,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly
2117,67,65+,Male,Jacket,Outerwear,$23.00 ,Kansas,Teal,Summer,2.9,No,Express,No,No,50,Debit Card,Bi-Weekly
2118,27,26-35,Male,Dress,Clothing,$28.00 ,Colorado,Brown,Summer,3.8,No,Free Shipping,No,No,11,Debit Card,Annually
2119,60,56-65,Male,Socks,Clothing,$44.00 ,Georgia,Olive,Fall,4.2,No,2-Day Shipping,No,No,28,Debit Card,Quarterly
2120,58,56-65,Male,Jewelry,Accessories,$57.00 ,Nebraska,Indigo,Spring,3.5,No,Store Pickup,No,No,36,Venmo,Bi-Weekly
2121,53,46-55,Male,Scarf,Accessories,$98.00 ,Missouri,Red,Fall,3.1,No,Next Day Air,No,No,38,PayPal,Quarterly
2122,43,36-45,Male,Backpack,Accessories,$68.00 ,Alaska,Olive,Winter,3.5,No,2-Day Shipping,No,No,32,Bank Transfer,Monthly
2123,32,26-35,Male,Jacket,Outerwear,$36.00 ,Virginia,Teal,Fall,4,No,Express,No,No,42,Debit Card,Weekly
2124,54,46-55,Male,Coat,Outerwear,$71.00 ,Nebraska,Cyan,Spring,3.7,No,Express,No,No,22,Debit Card,Bi-Weekly
